"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"61277511","2024-05-27T00:44:34.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10027","366 WEST  127 STREET","WEST  127 STREET","ST NICHOLAS TERRACE","CONVENT AVENUE","ST NICHOLAS TERRACE","CONVENT AVENUE","ADDRESS","NEW YORK","WEST  127 STREET",,"In Progress",,,"2024-05-27T01:02:38.000","09 MANHATTAN","1019530056","MANHATTAN","997416","235258","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.81239483159984","-73.95243726403454","
,  
(40.81239483159984, -73.95243726403454)"
"61274182","2024-05-27T00:44:30.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11419","104-40 129 STREET","129 STREET","LIBERTY AVENUE","107 AVENUE","LIBERTY AVENUE","107 AVENUE","ADDRESS","SOUTH RICHMOND HILL","129 STREET",,"In Progress",,,"2024-05-27T01:19:08.000","10 QUEENS","4095820021","QUEENS","1035257","190305","MOBILE","Unspecified","QUEENS",,,,,,,,"40.688873057887065","-73.81607626421575","
,  
(40.688873057887065, -73.81607626421575)"
"61277502","2024-05-27T00:44:09.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11102","27-40 21 STREET","21 STREET","27 ROAD","28 AVENUE","27 ROAD","28 AVENUE","ADDRESS","ASTORIA","21 STREET",,"In Progress",,,"2024-05-27T01:30:09.000","01 QUEENS","4005390041","QUEENS","1004597","220361","ONLINE","Unspecified","QUEENS",,,,,,,,"40.77149297725496","-73.92654073586112","
,  
(40.77149297725496, -73.92654073586112)"
"61273262","2024-05-27T00:44:06.000",,"NYPD","New York City Police Department","Illegal Parking","Parking Permit Improper Use","Street/Sidewalk","11203","597 CLARKSON AVENUE","CLARKSON AVENUE","EAST   40 STREET","ALBANY AVENUE","EAST   40 STREET","ALBANY AVENUE","ADDRESS","BROOKLYN","CLARKSON AVENUE",,"In Progress",,,"2024-05-27T01:02:03.000","09 BROOKLYN","3048290003","BROOKLYN","1000979","178304","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.65606418139745","-73.93970739387679","
,  
(40.65606418139745, -73.93970739387679)"
"61274283","2024-05-27T00:44:03.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10027","522 WEST  123 STREET","WEST  123 STREET","AMSTERDAM AVENUE","BROADWAY","AMSTERDAM AVENUE","BROADWAY","ADDRESS","NEW YORK","WEST  123 STREET",,"In Progress",,,"2024-05-27T00:59:30.000","09 MANHATTAN","1019770042","MANHATTAN","995601","235023","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.811752340547116","-73.95899442523704","
,  
(40.811752340547116, -73.95899442523704)"
"61276125","2024-05-27T00:44:03.000","2024-05-27T00:50:11.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11435","SHORE AVENUE","SHORE AVENUE","SHORE AVENUE","WALTHAM STREET","SHORE AVENUE","WALTHAM STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:50:15.000","12 QUEENS",,"QUEENS","1039270","191776","PHONE","Unspecified","QUEENS",,,,,,,,"40.69288656655666","-73.80159401054392","
,  
(40.69288656655666, -73.80159401054392)"
"61274287","2024-05-27T00:44:03.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10456","1422 BOSTON ROAD","BOSTON ROAD","CROTONA AVENUE","EAST  170 STREET","CROTONA AVENUE","EAST  170 STREET","ADDRESS","BRONX","BOSTON ROAD",,"In Progress",,,"2024-05-27T01:13:28.000","03 BRONX","2029620028","BRONX","1012710","242824","ONLINE","Unspecified","BRONX",,,,,,,,"40.833125313658456","-73.89715498435193","
,  
(40.833125313658456, -73.89715498435193)"
"61272192","2024-05-27T00:44:00.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11417","107-31 90 STREET","90 STREET","107 AVENUE","SUTTER AVENUE","107 AVENUE","SUTTER AVENUE","ADDRESS","OZONE PARK","90 STREET",,"In Progress",,,"2024-05-27T01:56:58.000","10 QUEENS","4091550059","QUEENS","1026526","186174","MOBILE","Unspecified","QUEENS",,,,,,,,"40.677580432302676","-73.84758481319136","
,  
(40.677580432302676, -73.84758481319136)"
"61273232","2024-05-27T00:43:54.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10461","1842 EDISON AVENUE","EDISON AVENUE","BUHRE AVENUE","ST THERESA AVENUE","BUHRE AVENUE","ST THERESA AVENUE","ADDRESS","BRONX","EDISON AVENUE",,"In Progress",,,"2024-05-27T01:07:53.000","10 BRONX","2041940016","BRONX","1030638","248306","ONLINE","Unspecified","BRONX",,,,,,,,"40.848095809525205","-73.83233133847119","
,  
(40.848095809525205, -73.83233133847119)"
"61274277","2024-05-27T00:43:47.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11207","1192 DECATUR STREET","DECATUR STREET","CENTRAL AVENUE","WILSON AVENUE","CENTRAL AVENUE","WILSON AVENUE","ADDRESS","BROOKLYN","DECATUR STREET",,"In Progress",,,"2024-05-27T01:20:03.000","04 BROOKLYN","3034350009","BROOKLYN","1009912","190252","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.6888373607304","-73.90746670475158","
,  
(40.6888373607304, -73.90746670475158)"
"61272184","2024-05-27T00:43:43.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11413","145 AVENUE","145 AVENUE","145 AVENUE","230 STREET","145 AVENUE","230 STREET","INTERSECTION",,,,"In Progress",,,"2024-05-27T01:32:06.000","13 QUEENS",,"QUEENS","1053669","180353","MOBILE","Unspecified","QUEENS",,,,,,,,"40.66143190990807","-73.74978811766069","
,  
(40.66143190990807, -73.74978811766069)"
"61279597","2024-05-27T00:43:34.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11237","439 SUYDAM STREET","SUYDAM STREET","ST NICHOLAS AVENUE","CYPRESS AVENUE","ST NICHOLAS AVENUE","CYPRESS AVENUE","ADDRESS","BROOKLYN","SUYDAM STREET",,"In Progress",,,"2024-05-27T00:54:18.000","04 BROOKLYN",,"BROOKLYN","1006622","196713","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.70658022123686","-73.91930847979077","
,  
(40.70658022123686, -73.91930847979077)"
"61274274","2024-05-27T00:43:31.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11223","122 AVENUE T","AVENUE T","WEST    9 STREET","WEST    8 STREET","WEST    9 STREET","WEST    8 STREET","ADDRESS","BROOKLYN","AVENUE T",,"In Progress",,,"2024-05-27T00:52:35.000","11 BROOKLYN","3070970001","BROOKLYN","989625","157309","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59845149572484","-73.98064480200998","
,  
(40.59845149572484, -73.98064480200998)"
"61273222","2024-05-27T00:43:15.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11212","71 AMBOY STREET","AMBOY STREET","PITKIN AVENUE","SUTTER AVENUE","PITKIN AVENUE","SUTTER AVENUE","ADDRESS","BROOKLYN","AMBOY STREET",,"In Progress",,,"2024-05-27T01:03:48.000","16 BROOKLYN","3035180132","BROOKLYN","1008015","182830","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66847095745556","-73.91433316846452","
,  
(40.66847095745556, -73.91433316846452)"
"61272198","2024-05-27T00:42:47.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10457","1820 GRAND CONCOURSE","GRAND CONCOURSE","EASTBURN AVENUE","EAST  176 STREET","EASTBURN AVENUE","EAST  176 STREET","ADDRESS","BRONX","GRAND CONCOURSE",,"In Progress",,,"2024-05-27T00:53:43.000","05 BRONX","2028260097","BRONX","1009763","248093","PHONE","Unspecified","BRONX",,,,,,,,"40.847596180621544","-73.90778441387582","
,  
(40.847596180621544, -73.90778441387582)"
"61279599","2024-05-27T00:42:37.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10454","132 LOCUST AVENUE","LOCUST AVENUE","EAST  134 STREET","EAST  135 STREET","EAST  134 STREET","EAST  135 STREET","ADDRESS","BRONX","LOCUST AVENUE",,"In Progress",,,"2024-05-27T01:52:41.000","01 BRONX",,"BRONX","1009345","230777","MOBILE","Unspecified","BRONX",,,,,,,,"40.800069897384915","-73.90936001681992","
,  
(40.800069897384915, -73.90936001681992)"
"61273234","2024-05-27T00:42:33.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11221","617 HART STREET","HART STREET","MYRTLE AVENUE","CENTRAL AVENUE","MYRTLE AVENUE","CENTRAL AVENUE","ADDRESS","BROOKLYN","HART STREET",,"In Progress",,,"2024-05-27T01:20:28.000","04 BROOKLYN","3032170048","BROOKLYN","1004397","193628","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69811796849506","-73.927342854107","
,  
(40.69811796849506, -73.927342854107)"
"61273771","2024-05-27T00:42:29.000","2024-05-27T00:48:16.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11433","92-26 176 STREET","176 STREET","JAMAICA AVENUE","93 AVENUE","JAMAICA AVENUE","93 AVENUE","ADDRESS","JAMAICA","176 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:48:20.000","12 QUEENS","4102150017","QUEENS","1043967","197094","PHONE","Unspecified","QUEENS",,,,,,,,"40.707452742539864","-73.78460920979876","
,  
(40.707452742539864, -73.78460920979876)"
"61277416","2024-05-27T00:42:16.000",,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11204","1843 53 STREET","53 STREET","18 AVENUE","19 AVENUE","18 AVENUE","19 AVENUE","ADDRESS","BROOKLYN","53 STREET",,"In Progress",,,"2024-05-27T01:17:18.000","12 BROOKLYN","3054740063","BROOKLYN","989182","167134","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.62541935463244","-73.98223285443221","
,  
(40.62541935463244, -73.98223285443221)"
"61278550","2024-05-27T00:42:15.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10038","40 CATHERINE STREET","CATHERINE STREET","HENRY STREET","MADISON STREET","HENRY STREET","MADISON STREET","ADDRESS","NEW YORK","CATHERINE STREET",,"In Progress",,,"2024-05-27T01:05:40.000","03 MANHATTAN","1002790030","MANHATTAN","985074","198811","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.71236697800562","-73.9970277321807","
,  
(40.71236697800562, -73.9970277321807)"
"61277495","2024-05-27T00:41:57.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11412","FRANCIS LEWIS BOULEVARD","FRANCIS LEWIS BOULEVARD","FRANCIS LEWIS BOULEVARD","MURDOCK AVENUE","FRANCIS LEWIS BOULEVARD","MURDOCK AVENUE","INTERSECTION",,,,"In Progress",,,"2024-05-27T01:35:56.000","12 QUEENS",,"QUEENS","1053945","194984","PHONE","Unspecified","QUEENS",,,,,,,,"40.7015883450073","-73.74864199357388","
,  
(40.7015883450073, -73.74864199357388)"
"61275403","2024-05-27T00:41:56.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10458","2866 GRAND CONCOURSE","GRAND CONCOURSE","MINERVA PLACE","EAST  199 STREET","MINERVA PLACE","EAST  199 STREET","ADDRESS","BRONX","GRAND CONCOURSE",,"In Progress",,,"2024-05-27T01:24:19.000","07 BRONX","2033050019","BRONX","1014605","256473","ONLINE","Unspecified","BRONX",,,,,,,,"40.87058142824191","-73.89024528976523","
,  
(40.87058142824191, -73.89024528976523)"
"61275421","2024-05-27T00:41:52.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10030","2400 7 AVENUE","7 AVENUE","WEST  140 STREET","WEST  141 STREET","WEST  140 STREET","WEST  141 STREET","ADDRESS","NEW YORK","7 AVENUE",,"In Progress",,,"2024-05-27T00:59:01.000","10 MANHATTAN","1020260029","MANHATTAN","1000482","237497","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.81853515725049","-73.94135579635707","
,  
(40.81853515725049, -73.94135579635707)"
"61276415","2024-05-27T00:41:49.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11434","155-39 115 ROAD","115 ROAD","155 STREET","157 STREET","155 STREET","157 STREET","ADDRESS","JAMAICA","115 ROAD",,"In Progress",,,"2024-05-27T01:18:34.000","12 QUEENS","4121900061","QUEENS","1042444","188975","PHONE","Unspecified","QUEENS",,,,,,,,"40.68517818603773","-73.79017258050885","
,  
(40.68517818603773, -73.79017258050885)"
"61276424","2024-05-27T00:41:40.000",,"NYPD","New York City Police Department","Non-Emergency Police Matter","Other (complaint details)","Street/Sidewalk","10036","223 WEST   41 STREET","WEST   41 STREET","7 AVENUE","8 AVENUE","7 AVENUE","8 AVENUE","ADDRESS","NEW YORK","WEST   41 STREET",,"In Progress",,,"2024-05-27T01:02:13.000","05 MANHATTAN",,"MANHATTAN","987489","214616","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.75574725671611","-73.9883089258383","
,  
(40.75574725671611, -73.9883089258383)"
"61278933","2024-05-27T00:41:34.000","2024-05-27T00:45:23.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","10453","151 MORTON PLACE","MORTON PLACE","HARRISON AVENUE","UNIVERSITY AVENUE","HARRISON AVENUE","UNIVERSITY AVENUE","ADDRESS","BRONX","MORTON PLACE",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-05-27T00:45:28.000","05 BRONX","2028680276","BRONX","1007920","249287","MOBILE","Unspecified","BRONX",,,,,,,,"40.850878489064705","-73.91444163452066","
,  
(40.850878489064705, -73.91444163452066)"
"61275416","2024-05-27T00:41:23.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10466","4415 MONTICELLO AVENUE","MONTICELLO AVENUE","NEREID AVENUE","EAST  241 STREET","NEREID AVENUE","EAST  241 STREET","ADDRESS","BRONX","MONTICELLO AVENUE",,"In Progress",,,"2024-05-27T01:45:24.000","12 BRONX","2050980065","BRONX","1027938","267490","PHONE","Unspecified","BRONX",,,,,,,,"40.90076366936524","-73.84196532514447","
,  
(40.90076366936524, -73.84196532514447)"
"61275373","2024-05-27T00:41:17.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11223","1879 WEST   13 STREET","WEST   13 STREET","HIGHLAWN AVENUE","AVENUE S","HIGHLAWN AVENUE","AVENUE S","ADDRESS","BROOKLYN","WEST   13 STREET",,"In Progress",,,"2024-05-27T00:55:30.000","11 BROOKLYN","3066680055","BROOKLYN","988397","158277","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.60110911928657","-73.98506619521359","
,  
(40.60110911928657, -73.98506619521359)"
"61273242","2024-05-27T00:41:09.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10456","1378 COLLEGE AVENUE","COLLEGE AVENUE","EAST  169 STREET","EAST  170 STREET","EAST  169 STREET","EAST  170 STREET","ADDRESS","BRONX","COLLEGE AVENUE",,"In Progress",,,"2024-05-27T00:59:10.000","04 BRONX","2027830032","BRONX","1008898","244203","PHONE","Unspecified","BRONX",,,,,,,,"40.83692172981092","-73.91092521249897","
,  
(40.83692172981092, -73.91092521249897)"
"61279675","2024-05-27T00:41:08.000",,"DSNY","Department of Sanitation","Litter Basket Request","New Basket","Sidewalk","11379","79-02 69 ROAD","69 ROAD","79 STREET","80 STREET","79 STREET","80 STREET","ADDRESS","MIDDLE VILLAGE","69 ROAD",,"In Progress",,,,"05 QUEENS","4038010010","QUEENS","1019417","197639","PHONE","Unspecified","QUEENS",,,,,,,,"40.70908026801308","-73.87315458119654","
,  
(40.70908026801308, -73.87315458119654)"
"61279587","2024-05-27T00:41:02.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11373","42-42 80 STREET","80 STREET","WOODSIDE AVENUE","45 AVENUE","WOODSIDE AVENUE","45 AVENUE","ADDRESS","ELMHURST","80 STREET",,"In Progress",,,"2024-05-27T01:58:46.000","04 QUEENS","4015250030","QUEENS","1016110","209811","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74250194644821","-73.88502510702287","
,  
(40.74250194644821, -73.88502510702287)"
"61273348","2024-05-27T00:40:48.000",,"NYPD","New York City Police Department","Illegal Parking","Paper License Plates","Street/Sidewalk","10016","474 EAST   30 STREET","EAST   30 STREET","1 AVENUE","FRANKLIN D ROOSEVELT DRIVE","1 AVENUE","FRANKLIN D ROOSEVELT DRIVE","ADDRESS","NEW YORK","EAST   30 STREET",,"In Progress",,,"2024-05-27T00:55:15.000","06 MANHATTAN",,"MANHATTAN","991497","209112","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.74063778565433","-73.97384810076431","
,  
(40.74063778565433, -73.97384810076431)"
"61278966","2024-05-27T00:40:32.000","2024-05-27T00:47:33.000","NYPD","New York City Police Department","Drinking","In Public","Street/Sidewalk","11416","95-13 84 STREET","84 STREET","95 AVENUE","ROCKAWAY BOULEVARD","95 AVENUE","ROCKAWAY BOULEVARD","ADDRESS","OZONE PARK","84 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:47:38.000","09 QUEENS","4090170032","QUEENS","1023997","188630","ONLINE","Unspecified","QUEENS",,,,,,,,"40.68433330216217","-73.85668796578456","
,  
(40.68433330216217, -73.85668796578456)"
"61272872","2024-05-27T00:40:32.000","2024-05-27T00:43:22.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11206","15 WHIPPLE STREET","WHIPPLE STREET","FLUSHING AVENUE","THROOP AVENUE","FLUSHING AVENUE","THROOP AVENUE","ADDRESS","BROOKLYN","WHIPPLE STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:43:28.000","01 BROOKLYN","3022720013","BROOKLYN","999281","194521","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.700579213009185","-73.94579094538449","
,  
(40.700579213009185, -73.94579094538449)"
"61272712","2024-05-27T00:40:03.000","2024-05-27T00:51:32.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11223","AVENUE T","AVENUE T","AVENUE T","WEST    9 STREET","AVENUE T","WEST    9 STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:51:35.000","11 BROOKLYN",,"BROOKLYN","989586","157308","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59844877449409","-73.98078524051098","
,  
(40.59844877449409, -73.98078524051098)"
"61272202","2024-05-27T00:40:02.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10027","362 WEST  127 STREET","WEST  127 STREET","ST NICHOLAS TERRACE","CONVENT AVENUE","ST NICHOLAS TERRACE","CONVENT AVENUE","ADDRESS","NEW YORK","WEST  127 STREET",,"In Progress",,,"2024-05-27T01:00:46.000","09 MANHATTAN","1019537504","MANHATTAN","997435","235247","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.812364611331716","-73.95236864734623","
,  
(40.812364611331716, -73.95236864734623)"
"61276404","2024-05-27T00:39:58.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10314","134 GANSEVOORT BOULEVARD","GANSEVOORT BOULEVARD","PURDY AVENUE","NORTH GANNON AVENUE","PURDY AVENUE","NORTH GANNON AVENUE","ADDRESS","STATEN ISLAND","GANSEVOORT BOULEVARD",,"In Progress",,"Your complaint has been received by the Police Department and additional information will be available later.","2024-05-27T00:59:50.000","01 STATEN ISLAND","5007200030","STATEN ISLAND","948881","161270","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.60925467686656","-74.12738325829865","
,  
(40.60925467686656, -74.12738325829865)"
